Chr Pos
1 10866699
1 10866750
1 10866772
1 10866775
1 10866801
1 10866856
1 10866892
1 10866945
1 10866983
1 10867011
1 10867053
1 10867188
1 10867238
1 10867381
1 10867387
1 10867456
1 10867464
1 10867590
1 10867671
1 10867678
1 10867716
1 10867850
1 10867872
1 10867887
1 10868003
1 10868007
1 10868009
1 10868019
1 10868056
1 10868108
1 10868140
1 10868150
1 10868172
1 10868194
1 10868371
1 10868458
1 10868517
1 10868819
1 10868909
1 10869088
1 10869107
1 10869126
1 10869483
1 10869700
1 10869820
1 10869924
1 10869972
1 10870000
1 10870066
1 10870094
1 10870147
1 10870204
1 10870230
1 10870457
1 10870505
1 10870623
1 10870779
1 10870865
1 10870936
1 10871024
1 10871150
1 10871163
1 10871249
1 10871323
1 10871487
1 10871532
1 10871593
1 10871621
1 10871841
1 10871849
1 10871858
1 10871873
1 10872031
1 10872361
1 10872370
1 10872553
1 10872699
1 10872804
1 10872850
1 10872888
1 10872952
1 10872994
1 10873008
1 10873072
1 10873272
1 10873409
1 10873644
1 10873696
1 10873735
1 10873768
1 10873798
1 10873898
1 10873929
1 10874136
1 10874413
1 10874443
1 10874445
1 10874468
1 10874473
1 10874552
1 10874735
1 10874820
1 10874837
1 10874906
1 10874933
1 10874943
1 10874978
1 10875040
1 10875068
1 10875118
1 10875123
1 10875177
1 10875184
1 10875233
1 10875271
1 10875286
1 10875289
1 10875322
1 10875330
1 10875338
1 10875428
1 10875488
1 10875505
1 10875522
1 10875563
1 10875613
1 10875622
1 10875628
1 10875732
1 10875737
1 10875750
1 10875915
1 10876061
1 10876152
1 10876171
1 10876191
1 10876222
1 10876334
1 10876388
1 10876578
1 10876677
1 10876693
1 10876702
1 10876738
1 10876778
1 10876790
1 10876864
1 10876886
1 10876894
1 10876932
1 10876964
1 10876999
1 10877002
1 10877008
1 10877010
1 10877027
1 10877057
1 10877067
1 10877084
1 10877133
1 10877152
1 10877442
1 10877463
1 10877507
1 10877713
1 10877728
1 10877963
1 10878020
1 10878051
1 10878065
1 10878218
1 10878231
1 10878310
1 10878347
1 10878364
1 10878413
1 10878584
1 10878593
1 10878602
1 10878657
1 10878659
1 10878668
1 10878674
1 10878691
1 10878725
1 10878750
1 10878794
1 10878906
1 10878963
1 10879012
1 10879130
1 10879144
1 10879187
1 10879192
1 10879223
1 10879225
1 10879301
1 10879311
1 10879390
1 10879441
1 10879476
1 10879503
1 10879532
1 10879553
1 10879556
1 10879570
1 10879650
1 10879661
1 10879673
1 10879734
1 10879736
1 10879784
1 10879786
1 10879831
1 10879852
1 10879863
1 10879886
1 10880046
1 10880056
1 10880071
1 10880077
1 10880241
1 10880266
1 10880285
1 10880365
1 10880571
1 10880593
1 10880629
1 10880782
1 10880872
1 10881019
1 10881133
1 10881191
1 10881292
1 10881331
1 10881467
1 10881500
1 10881506
1 10881806
1 10881958
1 10882149
1 10882258
1 10882271
1 10882275
1 10882280
1 10882317
1 10882334
1 10882394
1 10882469
1 10882501
1 10882508
1 10882542
1 10882606
1 10882633
1 10882718
1 10882742
1 10882761
1 10882776
1 10882779
1 10882808
1 10882814
1 10882817
1 10882822
1 10882876
1 10882896
1 10882902
1 10882912
1 10882991
1 10883086
1 10883111
1 10883114
1 10883120
1 10883169
1 10883318
1 10883353
1 10883544
1 10883693
1 10883713
1 10883720
1 10883750
1 10883814
1 10883828
1 10883837
1 10884144
1 10884168
1 10884221
1 10884224
1 10884239
1 10884247
1 10884306
1 10884323
1 10884392
1 10884416
1 10884602
1 10884616
1 10884799
1 10884813
1 10884858
1 10884876
1 10884893
1 10884990
1 10885098
1 10885145
1 10885378
1 10885399
1 10885409
1 10885427
1 10885462
1 10885483
1 10885510
1 10885624
1 10885626
1 10885680
1 10885706
1 10885749
1 10885774
1 10885877
1 10885880
1 10885885
1 10885897
1 10885907
1 10885909
1 10885918
1 10885931
1 10885945
1 10885955
1 10885965
1 10885968
1 10885977
1 10885986
1 10885988
1 10885997
1 10886019
1 10886035
1 10886042
1 10886061
1 10886066
1 10886082
1 10886105
1 10886116
1 10886124
1 10886128
1 10886141
1 10886145
1 10886154
1 10886164
1 10886166
1 10886172
1 10886174
1 10886177
1 10886180
1 10886183
1 10886197
1 10886201
1 10886214
1 10886229
1 10886231
1 10886235
1 10886238
1 10886241
1 10886264
1 10886269
1 10886272
1 10886276
1 10886287
1 10886303
1 10886305
1 10886307
1 10886310
1 10886335
1 10886344
1 10886346
1 10886353
1 10886355
1 10886424
1 10886426
1 10886439
1 10886447
1 10886452
1 10886454
1 10886461
1 10886468
1 10886473
1 10886475
1 10886490
1 10886505
1 10886507
1 10886513
1 10886521
1 10886523
1 10886530
1 10886583
1 10886585
1 10886609
1 10886681
1 10886884
1 10887030
1 10887054
1 10887078
1 10887141
1 10887149
1 10887165
1 10887172
1 10887175
1 10887239
1 10887255
1 10887350
1 10887366
1 10887414
1 10887439
1 10887541
1 10887754
1 10887786
1 10887905
1 10888050
1 10888318
1 10888464
1 10888550
1 10888561
1 10888617
1 10888619
1 10888667
1 10888895
1 10888920
1 10888930
1 10889069
1 10889255
1 10889475
1 10889540
1 10889550
1 10889556
1 10889560
1 10889612
1 10889615
1 10889916
1 10890172
1 10890267
1 10890418
1 10890436
1 10890467
1 10890557
1 10890583
1 10890681
1 10890716
1 10890739
1 10890787
1 10890822
1 10890837
1 10891110
1 10891150
1 10891156
1 10891247
1 10891420
1 10891436
1 10891479
1 10891923
1 10892000
1 10892121
1 10892130
1 10892188
1 10892216
1 10892225
1 10892303
1 10892349
1 10892378
1 10892407
1 10892433
1 10892445
1 10892455
1 10892499
1 10892563
1 10892586
1 10892589
1 10892767
1 10892806
1 10892813
1 10892995
1 10893265
1 10893272
1 10893342
1 10893379
1 10893491
1 10893497
1 10893562
1 10893582
1 10893606
1 10893650
1 10893674
1 10893688
1 10893692
1 10893783
1 10893796
1 10893847
1 10893855
1 10893891
1 10893893
1 10893929
1 10893972
1 10894046
1 10894094
1 10894123
1 10894196
1 10894285
1 10894424
1 10894517
1 10894626
1 10894628
1 10894670
1 10894711
1 10894787
1 10894913
1 10894952
1 10894955
1 10895005
1 10895050
1 10895251
1 10895327
1 10895369
1 10895513
1 10895552
1 10895602
1 10895629
1 10895728
1 10895766
1 10895821
1 10895851
1 10895996
1 10896098
1 10896132
1 10896179
1 10896533
1 10896536
1 10896609
1 10896701
1 10896912
1 10896952
1 10896996
1 10897502
1 10897567
1 10897590
1 10897692
1 10897735
1 10897803
1 10897918
1 10898032
1 10898073
1 10898110
1 10898112
1 10898199
1 10898214
1 10898229
1 10898244
1 10898259
1 10898274
1 10898289
1 10898304
1 10898319
1 10898334
1 10898349
1 10898364
1 10898379
1 10898394
1 10898408
1 10898424
1 10898481
1 10898678
1 10898813
1 10898889
1 10899293
1 10899544
1 10899630
1 10899634
1 10899642
1 10899705
1 10899728
1 10899730
1 10899752
1 10899760
1 10899897
1 10899916
1 10900011
1 10900276
1 10900422
1 10900560
1 10900576
1 10900705
1 10900840
1 10900889
1 10900898
1 10900907
1 10900980
1 10901001
1 10901008
1 10901099
1 10901232
1 10901429
1 10901432
1 10901529
1 10901708
1 10901826
1 10901926
1 10901981
1 10902003
1 10902038
1 10902133
1 10902336
1 10902425
1 10902489
1 10902583
1 10902599
1 10902613
1 10902697
1 10902799
1 10902803
1 10902810
1 10902839
1 10902997
1 10903127
1 10903131
1 10903204
1 10903265
1 10903276
1 10903362
1 10903385
1 10903440
1 10903455
1 10903464
1 10903505
1 10903524
1 10903595
1 10903626
1 10903628
1 10903640
1 10903940
1 10903959
1 10903990
1 10904121
1 10904145
1 10904326
1 10904399
1 10904513
1 10904592
1 10904629
1 10904643
1 10904663
1 10904666
1 10904776
1 10904785
1 10904978
1 10904989
1 10905150
1 10905187
1 10905203
1 10905354
1 10905402
1 10905458
1 10905489
1 10905505
1 10905623
1 10905710
1 10905715
1 10905748
1 10906038
1 10906269
1 10906378
1 10906411
1 10906559
1 10906623
1 10906816
1 10906990
1 10907402
1 10907417
1 10907484
1 10907496
1 10907568
1 10907572
1 10907631
1 10907661
1 10907834
1 10907868
1 10907996
1 10908113
1 10908152
1 10908241
1 10908329
1 10908372
1 10908624
1 10908651
1 10908672
1 10908703
1 10908716
1 10908841
1 10908844
1 10908932
1 10909012
1 10909049
1 10909054
1 10909167
1 10909240
1 10909253
1 10909299
1 10909500
1 10909506
1 10909551
1 10909655
1 10909672
1 10909738
1 10909750
1 10909810
1 10909854
1 10909861
1 10909896
1 10909959
1 10910051
1 10910058
1 10910150
1 10910161
1 10910165
1 10910207
1 10910232
1 10910247
1 10910267
1 10910397
1 10910421
1 10910647
1 10910794
1 10910883
1 10910994
1 10911003
1 10911016
1 10911043
1 10911146
1 10911274
1 10911294
1 10911563
1 10911709
1 10911790
1 10911811
1 10911956
1 10912008
1 10912015
1 10912075
1 10912125
1 10912227
1 10912308
1 10912325
1 10912363
1 10912417
1 10912465
1 10912490
1 10912536
1 10912548
1 10912551
1 10912582
1 10912760
1 10912769
1 10912784
1 10912790
1 10913081
1 10913086
1 10913098
1 10913119
1 10913167
1 10913173
1 10913232
1 10913358
1 10913406
1 10913549
1 10913595
1 10913611
1 10913614
1 10913625
1 10913640
1 10913666
1 10913696
1 10913746
1 10913774
1 10913933
1 10914010
1 10914022
1 10914077
1 10914170
1 10914180
1 10914372
1 10914515
1 10914551
1 10914567
1 10915086
1 10915103
1 10915150
1 10915193
1 10915233
1 10915426
1 10915821
1 10915838
1 10915915
1 10915965
1 10916036
1 10916120
1 10916148
1 10916293
1 10916459
1 10916522
1 10916548
1 10916694
1 10916911
1 10916925
1 10916935
1 10917117
1 10917388
1 10917676
1 10917711
1 10917934
1 10918377
1 10918453
1 10918461
1 10918617
1 10918656
1 10918706
1 10918722
1 10918908
1 10918996
1 10919010
1 10919279
1 10919317
1 10919321
1 10919361
1 10919440
1 10919535
1 10919595
1 10919657
1 10919703
1 10919801
1 10919848
1 10919872
1 10919882
1 10919924
1 10919940
1 10919998
1 10920012
1 10920021
1 10920030
1 10920070
1 10920141
1 10920172
1 10920200
1 10920219
1 10920246
1 10920408
1 10920538
1 10920546
1 10920568
1 10920576
1 10920600
1 10920608
1 10920656
1 10920664
1 10920709
1 10920719
1 10920729
1 10920754
1 10920759
1 10920787
1 10920797
1 10920799
1 10920803
1 10920839
1 10920856
1 10920890
1 10920981
1 10921004
1 10921015
1 10921047
1 10921155
1 10921209
1 10921371
1 10921377
1 10921457
1 10921703
1 10921827
1 10921892
1 10921912
1 10922333
1 10922339
1 10922518
1 10923109
1 10923230
1 10923269
1 10923336
1 10923474
1 10923666
1 10923714
1 10923999
1 10924077
1 10924259
1 10924297
1 10924306
1 10924315
1 10924387
1 10924391
1 10924445
1 10924462
1 10924487
1 10924493
1 10924584
1 10924659
1 10924695
1 10924733
1 10924840
1 10924847
1 10924873
1 10924892
1 10924948
1 10924960
1 10924977
1 10924997
1 10925008
1 10925010
1 10925012
1 10925014
1 10925089
1 10925114
1 10925146
1 10925160
1 10925191
1 10925198
1 10925282
1 10925501
1 10925775
1 10925793
1 10925806
1 10925876
1 10925943
1 10925962
1 10926229
1 10926260
1 10926378
1 10926420
1 10926493
1 10926600
1 10926663
1 10926692
1 10926713
1 10926722
1 10926814
1 10926860
1 10926879
1 10926936
1 10926949
1 10926966
1 10926979
1 10926997
1 10927030
1 10927144
1 10927190
1 10927215
1 10927233
1 10927255
1 10927568
1 10927578
1 10927602
1 10927631
1 10927662
1 10927745
1 10927752
1 10927756
1 10927769
1 10927777
1 10927797
1 10927818
1 10927937
1 10928051
1 10928069
1 10928082
1 10928095
1 10928457
1 10928534
1 10928599
1 10928615
1 10928621
1 10928692
1 10928722
1 10928731
1 10928765
1 10928883
1 10928914
1 10928959
1 10929014
1 10929025
1 10929178
1 10929344
1 10929355
1 10929388
1 10929709
1 10930167
1 10930501
1 10930647
1 10930677
1 10930697
1 10930733
1 10930845
1 10930862
1 10930889
1 10930924
1 10931019
1 10931150
1 10931154
1 10931226
1 10931238
1 10931281
1 10931495
1 10931590
1 10931641
1 10931673
1 10931696
1 10931724
1 10931833
1 10931900
1 10932129
1 10932149
1 10932170
1 10932206
1 10932210
1 10932326
1 10932336
1 10932370
1 10932455
1 10932604
1 10932678
1 10932994
1 10933093
1 10933109
1 10933115
1 10933294
1 10933298
1 10933300
1 10933604
1 10933900
1 10933962
1 10933986
1 10934160
1 10934188
1 10934236
1 10934239
1 10934306
1 10934332
1 10934352
1 10934437
1 10934495
1 10934516
1 10934644
1 10934651
1 10934659
1 10934662
1 10934699
1 10934742
1 10934747
1 10934757
1 10934790
1 10934818
1 10934839
1 10934851
1 10934883
1 10935097
1 10935276
1 10935310
1 10935344
1 10935389
1 10935406
1 10935438
1 10935463
1 10935465
1 10935485
1 10935505
1 10935571
1 10935577
1 10935676
1 10935729
1 10935738
1 10935783
1 10935842
1 10936001
1 10936172
1 10936247
1 10936265
1 10936336
1 10936402
1 10936571
1 10936659
1 10936735
1 10936765
1 10936789
1 10936845
1 10936857
1 10936976
1 10936988
1 10937167
1 10937210
1 10937218
1 10937257
1 10937311
1 10937427
1 10937431
1 10937484
1 10937583
1 10937623
1 10937629
1 10937646
1 10937685
1 10937705
1 10937717
1 10937799
1 10937813
1 10937824
1 10937829
1 10937857
1 10937869
1 10938018
1 10938083
1 10938178
1 10938728
1 10939024
1 10939034
1 10939421
1 10939924
1 10940570
1 10940660
1 10940685
1 10940708
1 10940729
1 10940734
1 10940738
1 10940808
1 10940979
1 10940996
1 10941006
1 10941188
1 10941331
1 10941364
1 10941374
1 10941536
1 10941606
1 10941671
1 10941688
1 10941715
1 10941747
1 10942283
1 10942357
1 10942451
1 10942804
1 10942812
1 10942903
1 10942925
1 10942970
1 10943066
1 10943197
1 10943246
1 10943283
1 10943314
1 10943409
1 10943446
1 10943453
1 10943564
1 10943576
1 10943852
1 10944035
1 10944198
1 10944201
1 10944212
1 10944659
1 10944683
1 10944716
1 10944762
1 10944845
1 10944865
1 10945253
1 10945368
1 10946334
1 10946431
1 10946528
1 10946608
1 10946622
1 10946710
1 10946862
1 10947015
1 10947057
1 10947083
1 10947442
1 10947447
1 10948021
1 10948097
1 10948235
1 10948472
1 10948613
1 10948652
1 10948913
1 10948986
1 10949260
1 10949682
1 10949698
1 10949726
1 10949769
1 10949789
1 10949853
1 10949899
1 10949909
1 10950109
1 10950317
1 10950471
1 10950573
1 10950660
1 10950673
1 10950705
1 10950800
1 10951071
1 10951085
1 10951145
1 10951331
1 10951463
1 10951534
1 10951546
1 10951567
1 10951624
1 10951635
1 10951669
1 10951673
1 10951705
1 10951729
1 10951737
1 10951761
1 10951769
1 10951882
1 10951962
1 10951968
1 10951977
1 10952029
1 10952050
1 10952071
1 10952255
1 10952346
1 10952350
1 10952547
1 10952590
1 10952601
1 10952831
1 10952861
1 10952878
1 10952937
1 10952949
1 10952953
1 10952981
1 10953032
1 10953041
1 10953069
1 10953085
1 10953098
1 10953206
1 10953257
1 10953288
1 10953359
1 10953483
1 10953542
1 10953871
1 10953890
1 10954034
1 10954486
1 10954529
1 10954536
1 10954567
1 10954592
1 10954623
1 10954735
1 10954799
1 10954817
1 10954859
1 10954955
1 10955096
1 10955137
1 10955225
1 10955340
1 10955939
1 10956298
1 10956320
1 10956334
1 10956465
1 10956652
1 10956755
1 10957046
1 10957057
1 10957083
1 10957104
1 10957140
1 10957168
1 10957175
1 10957180
1 10957257
1 10957316
1 10957331
1 10957334
1 10957478
1 10957736
1 10957779
1 10958221
1 10958319
1 10958545
1 10958734
1 10958814
1 10958844
1 10959105
1 10959151
1 10959156
1 10959172
1 10959210
1 10959230
1 10959242
1 10959274
1 10959337
1 10959363
1 10959367
1 10959375
1 10959377
1 10959486
1 10959490
1 10959510
1 10959867
1 10959886
1 10959908
1 10960000
1 10960003
1 10960066
1 10960219
1 10960241
1 10960275
1 10960581
1 10960776
1 10961031
1 10961392
1 10961421
1 10961466
1 10961508
1 10961779
1 10961795
1 10961819
1 10961842
1 10961849
1 10961857
1 10961878
1 10961898
1 10961988
1 10961995
1 10962032
1 10962048
1 10962269
1 10962836
1 10962848
1 10962888
1 10962964
1 10962966
1 10962969
1 10962976
1 10963096
1 10963104
1 10963142
1 10963152
1 10963159
1 10963184
1 10963202
1 10963215
1 10963253
1 10963393
1 10963410
1 10963456
1 10963789
1 10963965
1 10964160
1 10964186
1 10964191
1 10964239
1 10964256
1 10964407
1 10964472
1 10964484
1 10964539
1 10964641
1 10964653
1 10964709
1 10964730
1 10964766
1 10964778
1 10964903
1 10965638
1 10966026
1 10966061
1 10966136
1 10966257
1 10966290
1 10966315
1 10966452
1 10966515
1 10966535
1 10966572
1 10966678
1 10966720
1 10966758
1 10966795
1 10966827
1 10966832
1 10967009
1 10967016
1 10967027
1 10967122
1 10967403
1 10967437
1 10967447
1 10967494
1 10967514
1 10967538
1 10967570
